Age,Gender,Country,AppliedAmount,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,DebtToIncome,FreeCash,PlannedInterestTillDate,Status,NoOfPreviousLoansBeforeLoan,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan
35,1,0,1800,1800,29,60,65,0,4,2,1,3,4,17,2,460,0,38,0,0,0,0,498,7,698,43,29,1263,0,0,0,0,0,0
38,0,1,1100,1100,31,60,39,5,5,1,0,2,3,10,1,1356,0,0,0,0,0,0,1356,1,406,2,910,1100,1,0,0,0,0,0
37,0,0,4100,4100,15,60,109,3,4,1,0,3,6,3,2,900,0,0,0,0,0,0,900,4,506,38,284,4100,1,0,0,0,0,0
30,0,0,5000,5000,31,60,179,0,2,3,0,3,6,3,6,840,0,0,0,0,0,0,840,4,542,34,300,5000,1,0,0,0,0,0
35,1,0,1000,1000,31,48,39,7,4,3,1,3,1,1,1,1400,0,19,0,0,0,0,1419,2,625,2,754,398,0,0,0,0,1000,1
57,1,2,700,700,31,60,25,2,5,4,0,3,6,1,1,4000,0,0,0,0,0,0,4000,3,1941,0,2033,0,0,0,0,0,0,0
40,1,1,600,600,34,60,22,2,5,1,1,3,6,11,1,1480,0,0,0,0,0,0,1480,1,444,1,1013,600,1,0,0,0,0,0
61,1,0,2000,2000,29,60,72,0,4,4,0,3,6,1,1,420,0,0,0,0,0,0,420,5,409,31,38,514,0,0,0,0,0,0
26,1,2,2600,2600,19,60,75,0,5,3,0,3,2,8,3,2156,0,0,0,0,0,0,2156,4,1166,27,914,932,0,0,0,0,0,0
33,0,2,4000,4000,31,60,143,2,5,4,0,3,6,10,4,2232,0,0,0,0,0,0,2232,3,811,12,1277,4000,1,0,0,0,0,0
34,0,2,3000,3000,31,60,107,7,3,1,3,3,6,3,1,3500,0,360,0,0,0,0,3860,2,1828,2,1924,2713,0,0,0,0,0,0
28,1,0,7000,7000,29,60,242,6,5,2,0,3,2,11,2,1016,0,0,0,0,0,0,1016,4,558,37,329,6431,0,0,0,0,0,0
45,0,0,2000,2000,31,60,71,2,5,3,0,3,4,19,2,780,0,0,0,0,0,0,780,1,250,9,458,2000,1,0,0,0,0,0
35,0,0,600,600,34,60,22,7,5,3,0,3,1,10,3,2000,0,0,0,0,0,0,2000,6,1001,6,1276,291,0,1,1500,844,0,0
22,1,0,500,500,29,48,19,7,3,2,0,3,1,7,2,508,0,0,0,0,0,0,508,2,290,11,198,500,0,0,0,0,0,0
21,0,1,700,700,35,60,27,5,4,3,0,4,3,9,2,600,0,0,0,0,0,100,700,1,350,3,322,700,0,0,0,0,0,0
39,0,2,3000,3000,31,60,107,2,4,2,0,3,6,15,1,2800,0,0,0,0,0,0,2800,5,1990,23,702,427,0,0,0,0,0,0
51,0,0,3000,3000,31,60,107,2,4,3,0,3,6,6,1,740,0,0,0,0,0,0,740,3,470,14,289,3000,0,0,0,0,0,0
29,1,0,2000,2000,31,60,73,8,4,1,2,3,4,7,4,0,0,38,0,460,0,0,498,5,502,20,143,1985,0,0,0,0,3500,1
52,0,2,1100,1100,34,36,52,7,2,1,0,6,5,1,1,0,1150,0,0,0,0,0,1150,1,500,4,597,17,0,0,0,0,0,0
68,0,2,900,900,35,60,35,6,3,4,0,6,4,6,4,0,1109,0,0,0,0,0,1109,2,690,3,383,900,1,0,0,0,0,0
35,1,0,2000,2000,38,60,80,7,5,1,2,3,6,4,8,3800,0,38,0,0,0,0,3838,2,1521,2,2236,1382,0,0,0,0,0,0
24,0,0,500,500,29,60,17,7,2,1,1,3,2,7,1,0,0,0,0,523,0,0,523,4,297,12,208,105,0,0,0,0,0,0
29,0,1,4600,4110,26,60,151,0,5,3,2,3,6,16,3,1162,0,0,0,0,0,0,1162,3,500,25,510,642,0,0,0,0,0,0
30,0,0,1500,1500,15,12,139,7,4,2,0,3,6,8,4,1375,0,0,0,0,0,0,1375,2,450,12,785,133,0,0,0,0,0,0
60,0,0,3000,3000,31,60,107,2,3,1,0,3,3,6,1,1081,0,0,0,0,0,0,1081,3,936,41,313,1177,0,0,0,0,2000,1
49,0,0,7000,7000,15,60,186,2,3,2,1,3,6,8,1,1800,0,0,0,0,0,0,1800,6,995,35,618,3752,0,0,0,0,6000,1
30,0,0,3000,3000,15,60,80,2,2,1,1,4,1,6,7,1800,0,0,0,0,0,0,1800,9,1277,45,442,2544,1,0,0,0,0,0
21,0,0,2200,2200,29,36,102,6,4,3,0,3,1,13,2,353,0,0,0,0,0,0,353,1,250,28,0,1044,0,0,0,0,0,0
39,1,4,4300,4300,20,60,121,7,4,4,2,3,6,1,4,730,0,47,0,0,300,0,1077,7,1083,17,265,4300,0,1,1300,199,0,0
51,0,0,600,600,35,60,23,0,5,4,0,5,2,3,1,300,0,0,0,0,0,320,620,1,250,3,346,131,0,0,0,0,0,0
46,0,1,1400,1400,34,60,52,2,3,3,0,4,1,18,1,1400,0,0,0,0,0,0,1400,1,420,3,927,1400,1,0,0,0,0,0
35,1,2,1600,1600,34,60,60,7,4,2,0,3,3,17,6,780,820,0,0,0,0,0,1600,2,570,8,969,1600,1,0,0,0,0,0
47,1,0,1000,1000,15,60,26,2,4,1,3,3,3,17,7,420,148,115,0,0,0,0,683,6,642,22,281,1000,0,1,6500,2139,0,0
60,1,2,5000,5000,31,60,179,0,4,1,0,3,6,17,1,1800,0,0,0,0,0,0,1800,5,1265,40,530,4851,1,1,3000,1215,0,0
28,0,0,2000,2000,15,60,53,5,3,3,0,3,2,6,2,1325,0,0,0,0,0,0,1325,1,397,4,874,2000,0,0,0,0,0,0
24,0,0,3400,3400,29,60,123,7,2,3,0,3,3,9,2,375,0,0,0,0,0,0,375,1,250,32,1,3108,0,5,9700,10192,0,0
38,0,2,1500,1500,31,60,53,7,4,3,1,3,6,15,3,1770,0,152,0,0,0,0,1922,2,806,14,1062,1500,0,0,0,0,0,0
30,0,1,800,800,34,36,38,7,3,3,0,3,6,4,2,865,0,0,0,0,0,0,865,2,416,12,410,349,0,0,0,0,0,0
54,0,0,5000,5000,30,60,176,6,4,1,3,3,4,8,7,1000,0,0,0,0,0,0,1000,5,683,38,316,4920,0,1,5000,655,0,0
29,0,2,4200,4200,31,36,192,7,3,2,0,3,2,10,4,1692,0,0,0,0,0,0,1692,2,835,11,992,3738,1,1,4500,1058,0,0
29,0,0,9500,9500,30,60,336,7,4,1,1,3,5,6,1,1250,0,0,0,0,0,0,1250,6,1241,26,63,1999,0,0,0,0,0,0
24,0,0,3000,3000,15,60,80,0,5,3,0,3,2,6,3,986,0,0,0,0,0,0,986,5,578,26,431,1314,0,1,3000,1172,0,0
39,0,2,3000,3000,31,60,107,7,3,3,0,3,4,14,6,1968,0,0,0,0,0,0,1968,1,590,5,1270,2910,1,0,0,0,0,0
31,0,0,700,700,15,60,18,0,2,2,1,3,4,3,3,969,0,0,0,0,0,0,969,6,675,36,323,23,0,3,3285,3105,0,0
60,0,0,5000,5000,29,60,181,0,3,4,0,3,2,14,6,501,0,0,0,0,0,0,501,4,475,36,69,5000,1,1,990,239,0,0
45,0,1,1000,1000,73,60,66,6,4,1,3,3,3,17,3,703,0,0,0,0,0,0,703,3,578,41,58,1000,1,0,0,0,0,0
44,0,0,3000,3000,32,60,109,2,2,2,2,4,5,6,1,1600,0,180,0,0,0,0,1780,2,574,8,1096,3000,0,0,0,0,0,0
21,0,2,600,600,34,36,28,7,5,3,0,3,1,17,4,2200,0,0,0,0,0,500,2700,1,810,1,1861,371,1,0,0,0,0,0
46,0,1,3000,3000,40,60,125,7,5,4,2,3,6,1,8,1000,0,0,0,0,0,0,1000,2,650,12,224,3000,1,0,0,0,0,0
64,1,0,1600,1600,36,36,80,2,2,5,0,6,6,1,1,0,308,0,26,0,0,0,334,1,250,24,3,1058,0,0,0,0,0,0
37,1,0,1200,1200,29,60,42,0,2,4,0,3,2,1,5,318,148,0,0,0,0,0,466,3,661,9,173,1200,1,1,3800,424,0,0
34,1,0,5100,5100,32,60,190,0,4,2,2,3,4,1,2,615,0,0,0,0,0,0,615,2,284,36,140,4197,0,0,0,0,0,0
69,0,1,1500,1500,73,24,125,5,1,2,0,6,5,1,3,0,1300,0,0,0,0,0,1300,2,584,24,590,1411,1,0,0,0,3000,2
34,0,0,600,600,30,48,23,2,2,2,3,3,1,6,1,1200,0,0,0,0,0,0,1200,4,791,15,655,97,1,2,7000,2436,0,0
24,0,2,6000,6000,30,48,233,7,2,3,0,3,2,6,2,1577,0,0,0,0,0,0,1577,3,648,24,695,6000,1,0,0,0,4000,1
26,1,0,500,500,46,60,23,3,2,3,0,5,1,7,3,500,0,0,0,0,0,0,500,1,250,4,226,13,0,0,0,0,0,0
47,0,1,1500,1500,34,60,56,8,3,3,0,3,6,9,2,1500,0,0,0,0,0,0,1500,1,450,3,993,1500,1,0,0,0,0,0
37,0,2,1000,1000,34,60,37,7,3,3,0,6,6,1,3,0,736,0,304,0,0,0,1040,1,500,3,502,1000,1,0,0,0,0,0
39,0,2,1800,1800,34,60,67,0,3,2,3,3,6,6,3,1800,0,0,0,0,0,0,1800,2,840,20,892,1710,1,0,0,0,0,0
52,1,0,4000,4000,35,60,153,7,5,1,4,3,6,16,4,678,0,191,0,0,0,0,869,4,462,33,315,272,1,1,1000,190,0,0
24,1,1,1000,1000,18,60,28,8,3,2,0,3,1,7,2,1078,0,0,0,0,0,0,1078,1,350,2,699,1000,1,0,0,0,0,0
58,1,2,500,500,31,36,22,8,5,1,0,3,2,17,4,2327,0,0,0,0,0,0,2327,2,938,11,1366,275,0,0,0,0,0,0
26,0,0,1800,1800,34,60,67,2,3,3,0,3,4,4,1,1800,0,0,0,0,0,0,1800,2,890,23,842,1287,0,0,0,0,0,0
41,1,0,3000,3000,17,60,83,2,3,3,2,3,1,7,1,550,0,38,0,0,0,0,588,2,326,14,178,3000,0,0,0,0,0,0
27,1,0,3000,3000,29,60,108,8,3,2,0,3,5,7,2,340,148,0,0,0,0,0,488,6,615,42,29,2954,0,0,0,0,0,0
26,0,2,2300,2300,31,48,90,0,5,2,1,2,1,17,4,1500,0,0,100,0,0,0,1600,3,930,32,579,601,0,0,0,0,0,0
37,1,0,3000,3000,34,60,113,1,4,1,3,3,5,17,1,0,0,366,250,0,153,0,769,1,250,14,405,2690,0,0,0,0,0,0
31,0,1,1200,1200,31,60,43,7,2,1,2,3,6,9,3,894,0,0,0,0,0,0,894,1,350,4,500,1114,1,0,0,0,0,0
21,1,2,3000,3000,31,60,107,0,3,2,0,3,3,6,4,2147,0,0,0,0,0,0,2147,3,1246,33,793,2979,1,0,0,0,0,0
33,1,1,1000,1000,31,48,39,7,4,3,2,2,6,1,4,970,0,0,0,0,0,0,970,1,350,4,580,1000,1,0,0,0,0,0
40,0,2,5000,5000,31,60,179,0,4,4,0,3,6,10,4,3200,0,0,0,0,0,0,3200,2,1345,17,1675,5000,1,0,0,0,0,0
40,0,2,2500,2500,24,60,80,0,3,1,1,5,6,6,1,2500,0,0,0,0,0,0,2500,2,1350,3,1069,2500,0,0,0,0,0,0
28,1,1,1500,1500,31,60,53,7,4,3,1,3,6,1,2,1000,0,0,0,0,0,0,1000,1,350,5,596,451,0,0,0,0,0,0
46,0,2,4800,4800,31,60,172,2,3,2,2,3,6,3,1,2578,0,0,0,0,0,0,2578,4,1373,12,1032,3946,1,0,0,0,0,0
45,0,0,1400,1400,31,48,55,2,2,3,0,3,2,6,1,630,0,0,0,0,0,0,630,1,250,8,324,1400,1,0,0,0,0,0
24,1,2,600,600,34,60,22,4,5,3,0,3,2,7,4,1500,0,0,0,0,0,0,1500,1,500,1,977,600,0,0,0,0,0,0
54,0,0,6000,6000,15,60,160,7,3,2,0,3,6,4,1,960,0,0,0,0,0,0,960,5,776,42,268,886,0,0,0,0,0,0
34,0,1,500,500,35,60,19,4,4,3,0,6,1,1,1,0,279,0,0,0,0,400,679,1,350,2,309,500,1,0,0,0,0,0
52,0,2,3000,3000,20,60,88,2,2,2,0,3,6,1,8,1839,0,0,0,0,0,0,1839,2,901,4,849,2593,1,0,0,0,0,0
44,1,0,500,500,35,60,19,2,2,2,0,2,3,10,1,220,223,0,0,0,0,120,563,2,338,19,204,572,0,0,0,0,0,0
22,1,0,500,500,29,36,23,7,5,2,0,3,2,9,2,540,0,0,0,0,0,0,540,3,411,34,105,55,0,0,0,0,0,0
45,0,2,2500,2500,21,60,76,3,3,2,2,3,6,8,1,2700,0,0,0,0,0,0,2700,5,1480,15,1144,2500,1,0,0,0,0,0
31,0,2,1000,1000,31,60,35,2,4,2,0,3,5,1,4,2100,0,0,0,0,0,0,2100,3,795,9,1269,838,1,0,0,0,0,0
27,0,2,1200,1200,34,60,45,4,4,2,0,2,3,17,4,1200,0,0,0,0,0,0,1200,2,550,7,604,1200,1,0,0,0,0,0
22,0,0,1400,1400,31,60,50,7,4,2,1,3,6,13,1,720,0,0,0,0,0,0,720,1,250,6,419,482,0,0,0,0,0,0
53,1,0,5000,5000,29,60,181,7,4,1,0,3,6,1,1,350,0,150,0,0,0,0,500,2,308,36,68,5000,0,0,0,0,0,0
43,0,1,2000,2000,34,60,75,3,4,1,1,4,5,8,1,4350,0,0,0,0,0,1800,6150,2,2209,1,3865,2000,1,0,0,0,0,0
42,0,2,1500,1500,34,60,56,2,5,2,1,5,1,18,3,3200,0,0,0,0,0,0,3200,1,960,1,2183,1500,1,0,0,0,0,0
34,1,2,6000,6000,31,60,215,0,5,1,3,3,1,17,6,1846,0,360,0,0,0,0,2206,5,1451,30,861,6000,1,0,0,0,0,0
35,0,1,1000,1000,73,60,66,2,2,3,0,3,6,15,1,1020,0,0,0,0,0,0,1020,1,350,6,603,1000,0,0,0,0,0,0
57,1,0,500,500,58,60,27,7,2,4,0,3,1,1,5,300,300,0,0,0,0,0,600,2,282,9,290,500,0,0,0,0,500,1
44,0,1,1300,1300,34,60,49,5,4,3,0,3,6,1,3,1356,0,0,0,0,0,0,1356,2,458,7,848,1300,1,0,0,0,0,0
34,1,2,1400,1400,34,60,52,5,3,2,0,3,6,9,6,1400,0,0,0,0,0,0,1400,1,500,3,847,1074,1,0,0,0,0,0
63,1,2,3000,2360,34,60,113,2,2,1,0,5,5,1,1,3500,520,0,0,0,0,0,4020,3,1566,11,2340,2242,0,0,0,0,0,0
57,1,2,2000,2000,33,36,94,2,5,1,1,3,6,15,1,2500,0,150,0,0,0,0,2650,1,795,3,1760,840,1,0,0,0,0,0
37,0,2,3000,3000,31,48,118,2,5,3,0,3,4,13,7,2550,0,0,0,0,0,0,2550,3,1095,11,1336,1119,0,0,0,0,0,0
28,1,2,2000,2000,29,36,89,0,3,1,3,3,6,12,7,1500,0,320,380,0,0,0,2200,2,760,8,1350,389,1,0,0,0,0,0
52,0,0,500,500,30,60,17,7,2,1,0,3,6,1,1,690,0,0,0,0,0,0,690,3,437,2,272,500,0,0,0,0,0,0
30,0,2,2000,2000,28,60,68,0,3,1,2,3,6,1,6,1800,0,221,0,0,0,0,2021,4,1073,26,879,774,0,0,0,0,0,0
21,0,0,500,500,15,36,18,7,2,3,0,3,1,1,2,800,0,0,0,0,0,0,800,2,289,7,492,18,0,0,0,0,0,0
24,1,0,1000,1000,32,48,41,3,4,2,1,5,1,1,1,0,0,19,0,330,0,0,349,1,250,11,57,421,0,0,0,0,0,0
60,0,2,1300,1300,35,60,51,7,3,4,0,6,2,15,4,0,1100,0,210,0,0,0,1310,4,836,29,422,1080,1,0,0,0,0,0
42,1,2,2100,2100,34,60,79,2,5,1,2,3,3,7,4,2150,0,0,0,0,0,0,2150,1,645,3,1425,2100,1,0,0,0,0,0
36,0,1,500,500,31,60,17,7,4,3,0,3,2,7,3,1093,0,0,0,0,0,0,1093,3,880,50,195,500,1,0,0,0,0,0
37,0,2,2300,2300,23,60,71,5,5,1,3,3,6,17,1,2300,0,200,0,0,0,0,2500,3,970,11,1458,1223,0,0,0,0,0,0
25,0,0,500,500,31,60,18,0,3,3,0,3,1,6,2,550,0,0,0,0,0,0,550,4,456,19,192,435,0,0,0,0,0,0
32,0,0,700,700,31,60,25,4,5,2,1,3,4,17,3,478,0,0,0,0,0,0,478,1,250,5,202,170,0,0,0,0,0,0
42,0,2,2500,2500,21,60,76,0,3,3,1,3,5,6,4,2659,0,0,0,0,0,0,2659,4,1355,23,1228,2500,0,0,0,0,0,0
52,0,0,1500,1500,20,36,60,7,4,2,1,3,2,8,1,1215,0,0,0,0,0,0,1215,3,890,5,440,337,0,1,3000,530,0,0
45,0,2,5000,5000,31,60,179,7,4,1,2,3,6,11,1,4000,0,200,0,0,0,0,4200,7,3325,41,695,2460,1,0,0,0,0,0
39,1,2,3100,3100,31,60,111,7,5,2,2,3,5,16,1,2802,0,214,0,0,0,0,3016,5,1814,20,1090,1934,0,0,0,0,0,0
24,1,2,1200,1200,34,60,45,0,3,2,0,2,2,1,4,1500,0,0,0,0,0,0,1500,1,500,3,954,1200,1,0,0,0,0,0
26,1,0,1000,1000,31,60,35,7,4,3,0,3,1,7,2,600,0,0,0,0,0,0,600,2,476,5,314,246,0,0,0,0,500,1
46,1,0,500,500,17,36,19,2,4,4,1,3,6,3,1,800,0,19,0,0,0,0,819,7,652,51,147,134,0,0,0,0,0,0
41,0,1,600,600,31,60,21,7,5,1,0,3,1,10,8,1350,0,0,0,0,0,0,1350,3,976,8,352,77,0,0,0,0,0,0
37,1,0,500,500,45,60,22,4,2,1,1,3,6,3,1,517,0,57,0,0,0,0,574,2,275,8,276,500,0,0,0,0,0,0
36,0,1,1500,1315,73,60,99,7,4,3,0,3,3,1,2,1043,0,0,0,0,0,0,1043,2,750,47,193,1175,0,0,0,0,0,0
34,0,0,2000,2000,15,36,75,0,4,1,1,3,1,10,7,1100,0,0,0,0,0,0,1100,5,729,43,295,409,0,4,15800,11262,0,0
43,1,0,3000,3000,26,36,129,7,4,1,0,3,2,7,1,800,0,0,0,0,0,0,800,1,250,16,420,1391,0,0,0,0,0,0
54,1,2,1700,1700,23,48,60,0,2,4,0,3,6,14,3,1997,0,0,0,0,0,0,1997,3,2103,16,1077,1412,0,0,0,0,0,0
43,1,2,2500,2500,25,60,81,7,3,4,2,3,6,7,1,2400,0,316,0,0,0,0,2716,4,2304,26,330,2500,0,0,0,0,0,0
35,1,0,500,500,25,36,21,2,4,3,2,3,6,1,1,800,74,54,0,0,0,0,928,2,533,2,373,206,0,0,0,0,0,0
35,0,2,3000,3000,22,60,91,6,5,3,0,3,5,10,3,2050,0,0,0,0,0,0,2050,2,725,9,1233,3000,0,0,0,0,0,0
41,0,1,1000,1000,57,60,53,7,5,3,0,6,6,10,2,0,632,0,0,0,0,0,632,1,350,8,228,1000,1,0,0,0,1000,1
35,1,0,2000,2000,34,36,95,4,5,3,0,3,1,12,3,2500,0,0,0,0,0,0,2500,2,783,5,1621,1899,0,0,0,0,0,0
40,0,0,600,600,35,60,23,7,4,3,2,3,6,8,1,900,0,0,0,0,0,0,900,3,368,4,508,600,0,0,0,0,600,1
38,1,0,7200,7200,31,60,258,6,4,1,4,3,6,17,1,529,0,230,0,0,0,0,759,4,449,34,250,7200,0,1,1900,344,0,0
41,1,0,3000,3000,17,60,84,3,4,3,1,5,6,1,3,400,0,0,0,0,0,0,400,2,302,34,13,3000,0,0,0,0,0,0
58,1,2,3500,3500,22,60,108,0,4,4,0,3,6,10,1,2818,0,0,0,0,0,0,2818,6,1685,23,1024,3500,0,0,0,0,0,0
41,1,1,600,600,57,60,32,2,4,1,1,3,6,7,2,868,0,0,0,0,0,0,868,1,350,3,485,600,1,0,0,0,0,0
28,0,0,2000,2000,34,60,75,4,4,2,0,3,1,1,1,2300,0,0,0,0,0,300,2600,3,1069,9,1455,2000,1,0,0,0,0,0
44,1,0,3000,3000,32,60,112,0,4,2,1,3,2,1,7,533,0,19,0,0,0,0,552,3,488,20,189,2652,0,1,1200,593,0,0
25,1,0,2500,2500,25,60,81,0,5,1,1,3,2,15,1,791,0,19,0,0,0,0,810,6,640,42,216,477,0,2,2000,1087,0,0
21,0,0,500,500,56,60,26,7,4,3,0,3,1,6,3,1500,0,0,0,0,0,0,1500,1,450,1,1023,500,0,0,0,0,0,0
42,1,0,1100,1100,14,48,33,2,5,1,1,3,6,11,8,1000,0,19,0,0,0,0,1019,7,899,17,240,335,0,6,8400,5481,0,0
52,1,2,3000,3000,25,60,97,7,4,1,0,3,4,8,8,3100,0,0,0,0,0,0,3100,5,2026,12,1158,3000,1,1,3000,1080,0,0
30,1,2,1500,1500,34,48,62,5,3,3,0,3,3,9,3,1900,0,0,0,0,0,0,1900,1,570,3,1267,1334,0,0,0,0,0,0
27,0,2,2000,2000,22,60,61,5,3,3,1,3,3,8,4,2300,0,0,0,0,0,0,2300,2,786,6,1452,1839,0,0,0,0,0,0
64,1,0,700,700,29,12,71,7,3,1,0,6,6,1,1,0,328,0,0,0,0,30,358,1,250,19,36,106,0,0,0,0,0,0
48,0,1,1000,1000,40,60,42,7,5,3,1,3,2,14,2,1100,0,0,0,0,0,0,1100,1,350,3,707,1000,1,0,0,0,0,0
47,1,0,2100,2100,29,60,74,8,4,3,0,3,1,7,6,507,0,0,0,0,0,19,526,5,490,21,160,2100,0,0,0,0,0,0
51,0,2,9500,9500,31,60,340,0,4,2,0,3,6,10,6,2700,0,0,0,0,0,0,2700,3,1210,27,1149,9500,1,0,0,0,0,0
57,0,0,4900,4900,29,60,178,7,4,1,0,3,6,3,1,583,0,0,0,0,0,0,583,6,567,34,14,4900,0,0,0,0,0,0
38,0,0,4900,4900,17,36,189,7,4,2,1,3,6,6,3,1017,0,0,0,0,0,0,1017,3,388,26,439,1077,0,0,0,0,0,0
28,0,2,3000,3000,34,48,123,7,2,3,0,5,4,1,1,3000,0,0,0,0,0,0,3000,2,1480,4,1396,3000,0,0,0,0,0,0
32,0,2,2000,2000,35,36,97,0,4,3,0,3,2,6,4,2200,0,0,0,0,0,0,2200,4,3249,41,621,1304,0,0,0,0,0,0
31,1,1,1000,1000,73,36,72,7,2,3,0,2,3,1,1,1100,0,0,0,0,0,1200,2300,1,690,3,1537,1212,0,0,0,0,0,0
42,0,1,1100,1100,92,36,94,7,5,4,1,3,6,1,1,1200,0,0,0,0,0,350,1550,1,465,6,990,2195,1,0,0,0,0,0
37,0,1,1000,1000,73,60,66,7,2,1,1,3,3,1,1,784,0,0,0,0,0,0,784,2,700,8,17,1170,0,0,0,0,0,0
26,0,0,1000,1000,69,60,62,6,4,3,0,3,3,1,6,510,0,0,0,0,0,0,510,1,250,12,197,1000,0,0,0,0,1000,1
47,1,1,1000,1000,18,36,39,7,5,1,3,3,3,1,3,813,0,0,0,0,0,0,813,4,490,22,283,320,0,0,0,0,0,0
43,0,0,1500,1500,20,36,60,0,2,2,1,3,6,3,1,800,0,0,0,0,0,0,800,5,591,50,148,523,0,0,0,0,0,0
59,0,1,1500,1500,31,60,53,2,3,1,0,5,6,1,1,2400,0,0,0,0,0,0,2400,1,720,2,1626,1500,1,0,0,0,0,0
52,0,1,1000,1000,57,36,61,6,5,1,0,3,2,9,4,1400,0,0,0,0,0,0,1400,1,420,4,918,1112,0,0,0,0,0,0
57,1,2,4200,4200,31,48,165,7,4,2,0,3,6,19,1,2870,0,0,0,0,0,0,2870,5,1858,14,983,4200,1,1,3000,584,0,0
34,0,2,1500,1500,24,60,47,0,3,2,0,3,3,8,3,1700,0,0,0,0,0,0,1700,1,510,2,1142,1500,0,0,0,0,0,0
28,0,1,1000,1000,57,60,53,6,5,3,0,4,5,1,1,2000,0,0,0,0,0,200,2200,1,660,2,1486,1000,1,0,0,0,800,1
31,1,1,1000,1000,57,60,53,2,4,1,3,3,6,15,2,1250,0,0,0,0,0,0,1250,1,375,4,821,1000,1,0,0,0,0,0
23,0,1,1000,1000,57,60,53,7,3,3,0,3,4,8,2,1079,0,0,0,0,0,0,1079,5,737,40,288,1000,1,0,0,0,0,0
42,0,1,500,500,40,60,21,3,3,1,1,3,2,9,4,1700,0,0,0,0,0,0,1700,1,510,1,1168,500,0,0,0,0,0,0
42,0,2,2500,2500,77,60,172,5,4,1,3,3,6,8,1,2800,0,0,0,0,0,0,2800,3,1480,11,1147,2500,1,0,0,0,0,0
28,0,1,1000,1000,73,60,66,4,5,3,0,3,6,18,2,1212,227,0,0,0,0,0,1439,1,431,4,941,1000,1,0,0,0,0,0
53,0,4,5000,5000,46,60,225,2,4,1,0,3,6,19,1,1000,0,0,0,0,0,0,1000,2,420,34,355,4825,0,0,0,0,0,0
31,0,1,500,500,73,36,36,7,5,3,0,3,1,11,2,779,0,0,0,0,0,0,779,1,350,4,392,777,1,0,0,0,0,0
36,0,0,1000,1000,22,60,30,7,3,2,2,3,6,19,1,614,0,0,0,0,0,0,614,2,347,5,333,276,0,1,1600,320,0,0
29,1,0,1000,1000,58,60,54,8,5,1,1,3,5,10,1,1000,0,0,57,0,0,0,1057,5,613,33,389,850,0,3,1700,1855,0,0
29,1,2,1000,1000,49,60,47,8,3,3,0,3,6,17,5,1652,0,0,0,0,0,0,1652,2,560,6,1044,1000,0,0,0,0,0,0
23,1,2,1500,1500,60,36,95,7,4,2,1,3,3,10,4,1500,0,114,0,0,0,0,1614,3,843,27,675,1847,0,0,0,0,0,0
53,1,2,500,500,21,60,15,7,2,4,0,6,6,1,8,0,1300,0,0,0,0,0,1300,2,700,1,584,500,1,0,0,0,0,0
42,0,0,500,500,17,60,13,2,3,2,1,3,6,3,1,727,0,0,0,0,0,0,727,8,636,55,77,427,0,0,0,0,0,0
41,0,1,3000,3000,73,36,217,7,5,1,2,3,6,15,6,2264,0,0,0,0,0,0,2264,3,909,14,1255,1907,0,1,3000,327,0,0
53,0,1,1900,1900,57,60,101,7,5,1,3,3,6,11,1,2400,0,0,0,0,0,0,2400,4,1276,9,1090,1900,0,1,1500,195,0,0
49,0,2,2000,2000,23,60,63,0,3,1,0,3,6,12,1,2200,0,0,0,0,0,0,2200,4,1390,16,746,2000,0,0,0,0,0,0
38,0,1,500,500,92,36,42,5,3,1,2,3,3,1,1,900,0,0,0,0,0,0,900,1,350,4,507,1027,1,0,0,0,0,0
57,0,2,1500,1500,30,60,53,7,5,3,0,3,6,1,5,1600,0,0,0,0,0,0,1600,1,500,3,1046,1500,1,0,0,0,0,0
26,0,2,800,800,49,60,38,7,3,3,0,3,6,6,3,2500,0,0,0,0,0,0,2500,1,750,1,1711,123,0,0,0,0,0,0
34,1,1,1200,1200,57,60,64,2,3,3,0,3,6,15,2,1100,0,0,0,0,0,0,1100,3,564,21,518,1200,1,1,1000,142,0,0
31,1,0,4100,4100,50,60,200,6,4,2,1,3,1,3,7,611,0,19,0,0,0,0,630,3,612,31,179,2770,0,0,0,0,0,0
27,1,0,1000,1000,23,48,35,0,4,3,0,3,1,7,1,270,268,0,53,0,0,200,791,4,407,24,348,763,0,0,0,0,0,0
47,1,0,600,600,21,60,18,6,4,2,2,2,5,9,1,718,0,0,0,0,0,0,718,1,250,2,449,600,0,0,0,0,0,0
48,0,1,3000,3000,31,36,137,7,5,4,0,3,1,1,8,1800,0,0,0,0,0,0,1800,3,1140,17,522,550,0,0,0,0,0,0
37,0,2,3000,3000,31,60,107,0,3,3,0,3,6,1,5,1400,0,0,0,0,0,0,1400,1,500,7,792,3000,0,0,0,0,0,0
